,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate,Subinput_rate
4066.0,138.217588854793,0.040354231188275594,0.5848167829581079,8.5e-05,0.8819904191616765
4067.0,137.596420136552,0.042948210399566394,0.621168718241026,8.5e-05,0.8767404761904761
4068.0,136.93727237653,0.04567140355298851,0.6591477600216689,8.5e-05,0.8715526627218934
4069.0,136.238502835463,0.048525821656628,0.698769541067221,8.5e-05,0.866425882352941
4070.0,135.49852144178598,0.051511046615750004,0.7399813936769359,8.5e-05,0.8613590643274853
4071.0,134.715785550238,0.0546269770472301,0.782735891547632,8.5e-05,0.8563511627906976
4072.0,133.88868881206201,0.0578803168781738,0.827096738176109,8.5e-05,0.8514011560693641
4073.0,133.01577404658,0.0612622814524943,0.872914765482403,8.5e-05,0.8465080459770115
4074.0,132.095554594118,0.0647779648993547,0.9202194524612858,8.5e-05,0.841670857142857
4075.0,131.126579434303,0.06843032434346201,0.9689751598154029,8.5e-05,0.8368886363636363
4076.0,130.10752654148402,0.0722119526866833,1.01905289281938,8.5e-05,0.8321604519774011
4077.0,129.03708677091802,0.0761256346160145,1.07043977056564,8.5e-05,0.8274853932584268
4078.0,127.91413505895899,0.08016482594046831,1.1229517119593702,8.5e-05,0.8228625698324021
4079.0,126.73760465666601,0.0843281440180389,1.17653040229242,8.5e-05,0.8182911111111111
4080.0,125.50651385884201,0.08861446860633802,1.2310907978243602,8.5e-05,0.8137701657458563
4081.0,124.21997042123999,0.0930228041013174,1.2865434376020501,8.5e-05,0.809298901098901
4082.0,122.87734644455901,0.0975426342784784,1.3426239766811698,8.5e-05,0.8048765027322403
4083.0,121.478112415276,0.102171932919896,1.39923402928222,8.5e-05,0.8005021739130435
4084.0,120.02183661601,0.10690897809507198,1.4562757992659399,8.5e-05,0.796175135135135
4085.0,118.50819125269601,0.111747786191316,1.5136453633146898,8.5e-05,0.7918946236559139
4086.0,116.937062286382,0.11668512827042,1.5711289663132801,8.5e-05,0.7876598930481282
4087.0,115.308639131141,0.12170817853866399,1.62842315524168,8.5e-05,0.7834702127659574
4088.0,113.62328447946501,0.12680897584387898,1.68535465167533,8.5e-05,0.7793248677248676
4089.0,111.881484338637,0.13198252063585197,1.7418001408284198,8.5e-05,0.7752231578947367
4090.0,110.08398897178598,0.137220081736673,1.7974953668512201,8.5e-05,0.7711643979057591
4091.0,108.23182283949701,0.14251797300653196,1.85216613228833,8.5e-05,0.7671479166666666
4092.0,106.32623118453898,0.147867098949543,1.90559165495884,8.5e-05,0.7631730569948186
4093.0,104.368781405216,0.15324670929123801,1.9574497793227499,8.5e-05,0.7592391752577319
4094.0,102.36106654756199,0.158662756721083,2.00771485765399,8.5e-05,0.755345641025641
4095.0,100.304818030278,0.164112205259107,2.05624851728338,8.5e-05,0.7514918367346938
4096.0,98.2020559304448,0.169583011769193,2.10276209983364,8.5e-05,0.7476771573604061
4097.0,96.0550288167859,0.175070548806823,2.14702711365898,8.5e-05,0.7439010101010101
4098.0,93.866344159744,0.180556184755728,2.18868465704191,8.5e-05,0.7401628140703517
4099.0,91.638835184743,0.18603458256602898,2.22750897500099,8.5e-05,0.736462
4100.0,89.3754919930395,0.19150219201274202,2.2633431917035,8.5e-05,0.7327980099502487
4101.0,87.07952490395641,0.196949419938558,2.29596708908312,8.5e-05,0.7291702970297029
4102.0,84.75433741107229,0.202353189812615,2.32518749288406,8.5e-05,0.7255783251231527
4103.0,82.4036297971482,0.207714384873276,2.3507076139241097,8.5e-05,0.7220215686274509
4104.0,80.0312069515307,0.21302273092797305,2.3724228456175,8.5e-05,0.7184995121951219
4105.0,77.6409487360058,0.21827588234048897,2.3902582155249306,8.5e-05,0.7150116504854368
4106.0,75.2369560530006,0.22346415725681198,2.40399268300517,8.5e-05,0.7115574879227052
4107.0,72.8233973641201,0.228574148020135,2.4135586888805,8.5e-05,0.7081365384615383
4108.0,70.4047317778755,0.23361065125688202,2.41866558624455,8.5e-05,0.7047483253588516
4109.0,67.9855048421728,0.238548036857532,2.41922693570279,8.5e-05,0.7013923809523809
4110.0,65.5701879312177,0.243396885135695,2.41531691095505,8.5e-05,0.6980682464454976
4111.0,63.1631797718426,0.24814352503076997,2.40700815937511,8.5e-05,0.6947754716981132
4112.0,60.768755527585604,0.25278686326998107,2.39442424425696,8.5e-05,0.6915136150234741
4113.0,58.3912901895719,0.25732434548657895,2.37746533801372,8.5e-05,0.6882822429906541
4114.0,56.0350171971401,0.261752574188959,2.35627299243183,8.5e-05,0.6850809302325581
4115.0,53.7044265371809,0.266059850369516,2.33059065995917,8.5e-05,0.6819092592592592
4116.0,51.4038869096389,0.270245931630105,2.3005396275420202,8.5e-05,0.6787668202764976
4117.0,49.137483435236,0.274316091018788,2.2664034744028903,8.5e-05,0.6756532110091743
4118.0,46.9086969182546,0.278268043417425,2.22878651698144,8.5e-05,0.6725680365296803
4119.0,44.7211256560617,0.282091240518834,2.1875712621928503,8.5e-05,0.669510909090909
4120.0,42.5779040147469,0.28578883024658197,2.1432216413148004,8.5e-05,0.6664814479638008
4121.0,40.4823186286785,0.289360797796139,2.09558538606843,8.5e-05,0.6634792792792792
4122.0,38.4372890325784,0.29281000504282895,2.04502959610012,8.5e-05,0.6605040358744394
4123.0,36.4452628905316,0.296131580623111,1.9920261420467702,8.5e-05,0.6575553571428571
4124.0,34.5084483999214,0.299331077969552,1.93681449061021,8.5e-05,0.6546328888888888
4125.0,32.6292455514941,0.302395575538756,1.87920284842732,8.5e-05,0.6517362831858406
4126.0,30.8094626286664,0.305331044536042,1.8197829228276399,8.5e-05,0.6488651982378854
4127.0,29.0503978750929,0.308132578558091,1.75906475357354,8.5e-05,0.646019298245614
4128.0,27.3533170518759,0.310803505255636,1.6970808232169399,8.5e-05,0.6431982532751092
4129.0,25.7192118453999,0.313336554368968,1.6341052064760802,8.5e-05,0.6404017391304347
4130.0,24.1487169369668,0.31573041286261894,1.5704949084330502,8.5e-05,0.6376294372294372
4131.0,22.6420439799289,0.31800307972342495,1.5066729570378898,8.5e-05,0.6348810344827586
4132.0,21.1994270203371,0.320144279175513,1.44261695959182,8.5e-05,0.6321562231759656
4133.0,19.820774233491697,0.32215678539063003,1.37865278684543,8.5e-05,0.6294547008547008
4134.0,18.5058376674713,0.32404342926135804,1.31493656602041,8.5e-05,0.6267761702127659
4135.0,17.2541518396696,0.325789177637712,1.2516858278017,8.5e-05,0.6241203389830507
4136.0,16.0648797384146,0.327403082859803,1.18927210125501,8.5e-05,0.6214869198312236
4137.0,14.936996831094598,0.32889041694425303,1.1278829073199401,8.5e-05,0.6188756302521008
4138.0,13.869386330070004,0.33025056400103997,1.06761050102464,8.5e-05,0.6162861924686192
4139.0,12.860797783811499,0.331488363270007,1.00858854625843,8.5e-05,0.6137183333333333
4140.0,11.909617558424,0.332600500433742,0.9511802253875541,8.5e-05,0.6111717842323651
4141.0,11.0141412183666,0.33358071063613803,0.895476340057407,8.5e-05,0.6086462809917355
4142.0,10.1723959441521,0.334436671995904,0.8417452742144429,8.5e-05,0.6061415637860081
4143.0,9.38250947771283,0.335166912044288,0.7898864664393109,8.5e-05,0.6036573770491803
4144.0,8.642545423139321,0.335772898560314,0.739964054573509,8.5e-05,0.6011934693877551
4145.0,7.95054398214174,0.336262124541978,0.6920014409975711,8.5e-05,0.5987495934959349
4146.0,7.30461487294408,0.336625914512289,0.6459291091976689,8.5e-05,0.5963255060728745
4147.0,6.70264260439501,0.336871889153109,0.601972268549062,8.5e-05,0.5939209677419355
4148.0,6.14253360184237,0.336999294883074,0.560109002552648,8.5e-05,0.5915357429718875
4149.0,5.62227915188211,0.33700323129559,0.520254449960256,8.5e-05,0.5891696
4150.0,5.139932288894941,0.33688459705038104,0.48234686298716895,8.5e-05,0.5868223107569721
4151.0,4.69350611545726,0.3366415132481261,0.446426173437679,8.5e-05,0.5844936507936508
4152.0,4.281256096073021,0.336278413700463,0.41225001938424305,8.5e-05,0.5821833992094861
4153.0,3.9010949107448796,0.335798450093654,0.3801611853281379,8.5e-05,0.5798913385826772
4154.0,3.5509499158702305,0.33520564715716494,0.350144994874654,8.5e-05,0.5776172549019607
4155.0,3.22906496093096,0.33449946244214,0.321884954939263,8.5e-05,0.5753609375
4156.0,2.9335801034094904,0.333682656694037,0.295484857521476,8.5e-05,0.5731221789883268
4157.0,2.66271412422733,0.33275918786207004,0.27086597918216,8.5e-05,0.5709007751937984
4158.0,2.41482462752615,0.331734017627898,0.24788949670117605,8.5e-05,0.568696525096525
4159.0,2.18851783860543,0.330607413222485,0.226306788920725,8.5e-05,0.5665092307692308
4160.0,1.9821765739960502,0.329378648194736,0.20634126460937802,8.5e-05,0.5643386973180076
4161.0,1.7942355849578402,0.32804442041315696,0.187940989038207,8.5e-05,0.5621847328244274
4162.0,1.6232655420820499,0.32660273415571,0.170970042875793,8.5e-05,0.5600471482889733
4163.0,1.46794666819444,0.32507131158451,0.15531887388760798,8.5e-05,0.5579257575757576
4164.0,1.32702289054247,0.32344859144522803,0.14092377765197697,8.5e-05,0.5558203773584905
4165.0,1.1992907895358502,0.321737065158176,0.127732101006612,8.5e-05,0.5537308270676691
4166.0,1.08372335817691,0.319943571207529,0.11556743135894,8.5e-05,0.5516569288389512
4167.0,0.979228011299105,0.318069637937738,0.10449534687780801,8.5e-05,0.5495985074626866
4168.0,0.8848063227768391,0.31612158122314,0.0944216885222654,8.5e-05,0.5475553903345725
4169.0,0.799527608480593,0.314093490294205,0.085278714296247,8.5e-05,0.5455274074074073
4170.0,0.7225873283726709,0.31198884629630996,0.07694028010792191,8.5e-05,0.5435143911439114
4171.0,0.6532135412376899,0.30981475185895396,0.0693737871349803,8.5e-05,0.5415161764705881
4172.0,0.590734071872441,0.30757692872948805,0.062479469365249396,8.5e-05,0.5395326007326007
4173.0,0.5344457296712091,0.30527938639580704,0.05628834220123179,8.5e-05,0.537563503649635
4174.0,0.48372567467115707,0.302919869630958,0.0507200550000519,8.5e-05,0.5356087272727272
4175.0,0.43804787946449997,0.30049435797192897,0.045677795206657504,8.5e-05,0.5336681159420289
4176.0,0.39691192332165504,0.29801820599440304,0.0411359561428447,8.5e-05,0.5317415162454873
4177.0,0.35988498367877503,0.295491583822892,0.0370269396428795,8.5e-05,0.5298287769784172
4178.0,0.32657195635487,0.292913656288183,0.0333130273239052,8.5e-05,0.5279297491039426
4179.0,0.296613391327217,0.29028615752769804,0.0299585650276529,8.5e-05,0.5260442857142856
4180.0,0.269662342388148,0.287618159970524,0.0269510489390692,8.5e-05,0.5241722419928825
4181.0,0.24538029447165,0.28490881930911,0.0242820479164982,8.5e-05,0.5223134751773049
4182.0,0.22348458311529001,0.282158868830734,0.0218957113563596,8.5e-05,0.5204678445229681
4183.0,0.203735039141468,0.27937424703127,0.019749543973821802,8.5e-05,0.5186352112676056
4184.0,0.18589735267459803,0.27655942858175603,0.0178376864668701,8.5e-05,0.5168154385964912
4185.0,0.169791873801352,0.273709179171071,0.0161054788732463,8.5e-05,0.5150083916083915
4186.0,0.155242802815104,0.270833174575543,0.0145490709862485,8.5e-05,0.51321393728223
4187.0,0.142107117074133,0.267931014787887,0.013135685740971001,8.5e-05,0.5114319444444444
4188.0,0.13023462045475598,0.265007539195135,0.011872496619376302,8.5e-05,0.5096622837370242
4189.0,0.11949752662334599,0.262062048552176,0.01073709383141,8.5e-05,0.5079048275862068
4190.0,0.109780327782426,0.25909861379457805,0.009717198840920411,8.5e-05,0.5061594501718213
4191.0,0.10096661483401301,0.256114250081268,0.00881371294841306,8.5e-05,0.5044260273972603
4192.0,0.0929692880243006,0.253104932217233,0.00799732680971222,8.5e-05,0.5027044368600682
4193.0,0.0856998016606417,0.25007514807359,0.0072694863636588595,8.5e-05,0.5009945578231292
4194.0,0.0790865114612608,0.24701848826737802,0.00661329019938091,8.5e-05,0.49929627118644065
4195.0,0.0730597646417438,0.24394037146383704,0.0060267468195170405,8.5e-05,0.4976094594594594
4196.0,0.0675579407026696,0.240837114563766,0.005501823939074121,8.5e-05,0.49593400673400667
4197.0,0.0625340722868591,0.23770600017224502,0.00502386841581055,8.5e-05,0.4942697986577181
4198.0,0.057949073623978,0.23455161465993302,0.0045849986628811,8.5e-05,0.49261672240802673
4199.0,0.0537566126813211,0.23137873526764102,0.00419246094265686,8.5e-05,0.4909746666666666
4200.0,147.2924,0.0,0.0,8e-05,147.2924
4201.0,147.292352529959,3.17090909090909e-06,4.7470040953908204e-05,8e-05,73.6462
4202.0,147.292260241295,6.1647503866276e-06,9.22886639012182e-05,8e-05,49.09746666666666
4203.0,147.29212557434602,8.99567800850303e-06,0.000134666949339575,8e-05,36.8231
4204.0,147.291950776008,1.1676657956656699e-05,0.00017479833802287398,8e-05,29.458479999999998
4205.0,147.291738328704,1.41919921453103e-05,0.000212447303814259,8e-05,24.54873333333333
4206.0,147.291490117382,1.65816200475991e-05,0.00024821132183774105,8e-05,21.041771428571426
4207.0,147.291207876746,1.88556016300184e-05,0.00028224063577733503,8e-05,18.41155
4208.0,147.290893202119,2.10232668455523e-05,0.00031467462750324395,8e-05,16.36582222222222
4209.0,147.290547559146,2.3093293668891197e-05,0.000345642972561031,8e-05,14.729239999999999
4210.0,147.290172292489,2.5073776791562303e-05,0.00037526665772428397,8e-05,13.390218181818181
4211.0,147.289768633606,2.69722884341836e-05,0.00040365888211083006,8e-05,12.274366666666666
4212.0,147.289337707747,2.8795932481611198e-05,0.00043092585965180994,8e-05,11.330184615384614
4213.0,147.28888054020902,3.05513929454971e-05,0.0004571675377333309,8e-05,10.520885714285713
4214.0,147.288398061965,3.22449775968763e-05,0.00048247824444152697,8e-05,9.819493333333332
4215.0,147.28789152025,3.3855551193658804e-05,0.000506541714938862,8e-05,9.205775
4216.0,147.287361657722,3.5416835222295894e-05,0.000529862527611303,8e-05,8.66425882352941
4217.0,147.286809137281,3.6934163664581103e-05,0.000552520440982881,8e-05,8.18291111111111
4218.0,147.286234545585,3.84126357862451e-05,0.000574591695772764,8e-05,7.7522315789473675
4219.0,147.28563839615398,3.985714419154099e-05,0.000596149431568219,8e-05,7.3646199999999995
4220.0,147.285021132077,4.1272401082243705e-05,0.0006172640768669421,8e-05,7.013923809523809
4221.0,147.28438312836002,4.26629630270617e-05,0.000638003717002445,8e-05,6.6951090909090905
4222.0,147.28372469391599,4.40332545175366e-05,0.0006584344440243749,8e-05,6.404017391304348
4223.0,147.283046073224,4.53875905629431e-05,0.000678620692257509,8e-05,6.137183333333333
4224.0,147.282347888916,4.6700683496792e-05,0.0006981843080047119,8e-05,5.891696
4225.0,147.281630248902,4.8006962162523795e-05,0.000717640013465034,8e-05,5.665092307692307
4226.0,147.280893200679,4.93104781463136e-05,0.00073704822307367,8e-05,5.455274074074073
4227.0,147.280136731706,5.06152596980011e-05,0.000756468972809184,8e-05,5.2604428571428565
4228.0,147.279360769476,5.19253326221124e-05,0.0007759622297854099,8e-05,5.0790482758620685
4229.0,147.27856518126998,5.32447414928506e-05,0.0007955882064524041,8e-05,4.909746666666666
4230.0,147.277749773587,5.4577571407620794e-05,0.000815407682560514,8e-05,4.751367741935484
4231.0,147.276914291249,5.59279705040244e-05,0.000835482338191932,8e-05,4.6028875
4232.0,147.276058416148,5.73001734797675e-05,0.000855875101374806,8e-05,4.463406060606061
4233.0,147.27518176563402,5.869852637391829e-05,0.000876650514071214,8e-05,4.332129411764705
4234.0,147.274283890513,6.0127512891912706e-05,0.0008978751206790321,8e-05,4.208354285714285
4235.0,147.27336427263,6.15917825862568e-05,0.0009196178836180108,8e-05,4.091455555555555
4236.0,147.272422321998,6.309618124081529e-05,0.000941950631093605,8e-05,3.980875675675675
4237.0,147.271457947067,6.460735507763e-05,0.0009643749310704269,8e-05,3.8761157894736837
4238.0,147.270470396168,6.61695556703661e-05,0.000987550899131239,8e-05,3.776728205128205
4239.0,147.26945883542498,6.778834023136252e-05,0.0010115607431915301,8e-05,3.6823099999999998
4240.0,147.26842234368002,6.94696122004104e-05,0.00103649174498103,8e-05,3.5924975609756093
4241.0,147.267359906715,7.121966923125502e-05,0.0010624369648304,8e-05,3.5069619047619045
4242.0,147.26627041068798,7.30452566855732e-05,0.0010894960269046097,8e-05,3.4254046511627902
4243.0,147.26515263469,7.49536275239277e-05,0.00111777599785383,8e-05,3.3475545454545452
4244.0,147.26400524231602,7.69526096317477e-05,0.0011473923740105698,8e-05,3.2731644444444443
4245.0,147.262826772122,7.90506817963634e-05,0.00117847019484575,8e-05,3.202008695652174
4246.0,147.261615626818,8.125705976486459e-05,0.0012111453034981,8e-05,3.1338808510638296
4247.0,147.260370061039,8.358179406990559e-05,0.00124556577892349,8e-05,3.0685916666666664
4248.0,147.25908816747,8.603588162131801e-05,0.00128189356871424,8e-05,3.005967346938775
4249.0,147.257768717581,8.857389870362609e-05,0.0013194498892379301,8e-05,2.945848
4250.0,147.256409432444,9.126648829330251e-05,0.00135928513758978,8e-05,2.8880862745098037
4251.0,147.255007819904,9.41281514060429e-05,0.0014016125396049302,8e-05,2.8325461538461534
4252.0,147.25356450905002,9.693299292870291e-05,0.0014433108540953799,8e-05,2.7791018867924526
4253.0,147.252079046794,9.976809191156691e-05,0.0014854622556783302,8e-05,2.7276370370370366
4254.0,147.25055132482302,0.00010261085664760301,0.0015277219709865302,8e-05,2.678043636363636
4255.0,147.248980925648,0.000105482719172976,0.0015703991749960102,8e-05,2.6302214285714283
4256.0,147.247366759259,0.000108428811827072,0.00161416638927919,8e-05,2.584077192982456
4257.0,147.245707530803,0.00011146303128407899,0.0016592284564307302,8e-05,2.5395241379310343
4258.0,147.244003292456,0.000114495316319034,0.00170423834682156,8e-05,2.496481355932203
4259.0,147.242252299944,0.000117646164503368,0.00175099251135209,8e-05,2.454873333333333
4260.0,147.240452587869,0.00012093059244646001,0.0017997120755817897,8e-05,2.4146295081967213
4261.0,147.238601957811,0.000124364429642681,0.0018506300582565999,8e-05,2.375683870967742
4262.0,147.236698735502,0.000127912547564652,0.0019032223088004698,8e-05,2.337974603174603
4263.0,147.234740217466,0.000131644373995442,0.00195851803557298,8e-05,2.30144375
4264.0,147.23272341664202,0.00013557919893740999,0.0020168008241661897,8e-05,2.266036923076923
4265.0,147.230645038282,0.000139737961427374,0.00207837836030059,8e-05,2.2317030303030303
4266.0,147.22850429551102,0.00014392844964340002,0.00214074277032272,8e-05,2.1983940298507463
4267.0,147.226299768336,0.000148213340076558,0.0022045271750897604,8e-05,2.1660647058823526
4268.0,147.224029614939,0.000152622853278658,0.00227015339724798,8e-05,2.1346724637681156
4269.0,147.221692231682,0.000157141927379393,0.0023373832569017,8e-05,2.1041771428571425
4270.0,147.219285111707,0.000161831580731518,0.0024071199746497,8e-05,2.0745408450704224
4271.0,147.216805407481,0.000166714273236699,0.0024797042266115495,8e-05,2.0457277777777776
4272.0,147.214249933829,0.000171813225122754,0.00255547365208522,8e-05,2.017704109589041
4273.0,147.211615108957,0.00017715537226007598,0.00263482487152781,8e-05,1.9904378378378376
4274.0,147.208898158832,0.00018268662301721298,0.0027169501254477603,8e-05,1.9638986666666665
4275.0,147.206095446046,0.000188465065303895,0.0028027127857920605,8e-05,1.9380578947368419
4276.0,147.203202100322,0.00019457410610455598,0.00289334572416827,8e-05,1.9128883116883115
4277.0,147.200212741042,0.00020104842330434498,0.00298935927955053,8e-05,1.8883641025641025
4278.0,147.197121644481,0.000207908319912805,0.0030910965611702997,8e-05,1.8644607594936706
4279.0,147.193924780184,0.00021501320765248102,0.0031968642969532903,8e-05,1.8411549999999999
4280.0,147.190617403392,0.000222437264442481,0.0033073767917866505,8e-05,1.8184246913580244
4281.0,147.187195164575,0.000230155500057564,0.0034222388172499797,8e-05,1.7962487804878047
4282.0,147.18365245544402,0.0002382530033908,0.0035427091309891403,8e-05,1.7746072289156625
4283.0,147.179984565182,0.00024666905488314597,0.0036678902626105497,8e-05,1.7534809523809523
4284.0,147.176186043243,0.000255451109769361,0.0037985219386303796,8e-05,1.732851764705882
4285.0,147.17225088917598,0.00026463771795331,0.00393515406670877,8e-05,1.7127023255813951
4286.0,147.16817247286198,0.00027427303246739103,0.00407841631450613,8e-05,1.693016091954023
4287.0,147.163943429489,0.000284407924449158,0.00422904337295937,8e-05,1.6737772727272726
4288.0,147.159557219854,0.00029498533174699104,0.00438620963453354,8e-05,1.6549707865168537
4289.0,147.15500485594802,0.000306171549010951,0.004552363905869389,8e-05,1.6365822222222222
4290.0,147.15027656985401,0.00031801607006613303,0.004728286094318451,8e-05,1.618597802197802
4291.0,147.145363206858,0.00033044975806729597,0.00491336299614043,8e-05,1.601004347826087
4292.0,147.140254988204,0.00034353519643045096,0.00510821865424336,8e-05,1.5837892473118278
4293.0,147.134941684822,0.000357312401260577,0.0053133033812602206,8e-05,1.5669404255319148
4294.0,147.129412247278,0.000371833012060272,0.00552943754482421,8e-05,1.5504463157894735
4295.0,147.123655556493,0.00038709688167328903,0.005756690784415361,8e-05,1.5342958333333332
4296.0,147.117659213169,0.00040319736405681496,0.00599634332398203,8e-05,1.5184783505154638
4297.0,147.111410382055,0.00042016181101224906,0.006248831114488521,8e-05,1.5029836734693875
4298.0,147.104894788777,0.00043808824709074104,0.00651559327746449,8e-05,1.4878020202020201
4299.0,147.098096172199,0.0004571092509353621,0.0067986165779001595,8e-05,1.472924
4300.0,147.090996873532,0.00047732251618634906,0.00709929866750683,8e-05,1.4583405940594059
4301.0,147.08357848994498,0.00049877813059198,0.00741838358682229,8e-05,1.4440431372549019
4302.0,147.075822578149,0.000521473636827136,0.0077559117961662,8e-05,1.4300233009708736
4303.0,147.067709267686,0.0005454837007556941,0.008113310463221229,8e-05,1.4162730769230767
4304.0,147.059216179415,0.000570992986748192,0.00849308827097595,8e-05,1.4027847619047618
4305.0,147.050319477027,0.000598095537862676,0.00889670238756053,8e-05,1.3895509433962263
4306.0,147.040997039631,0.000626683979337684,0.009322437396172941,8e-05,1.3765644859813082
4307.0,147.031222734428,0.0006570249586303579,0.00977430520303804,8e-05,1.3638185185185183
4308.0,147.020970528939,0.0006891170688922241,0.0102522054889224,8e-05,1.3513064220183486
4309.0,147.01020845713302,0.0007233652181026741,0.010762071806272899,8e-05,1.339021818181818
4310.0,146.99890195595302,0.000759934949627063,0.011306501179525499,8e-05,1.3269585585585584
4311.0,146.98701589479901,0.000798861620460044,0.0118860611542002,8e-05,1.3151107142857141
4312.0,146.97451067659898,0.0008404669294480429,0.0125052182003238,8e-05,1.3034725663716813
4313.0,146.961343464166,0.0008849439202603671,0.013167212432586799,8e-05,1.292038596491228
4314.0,146.947468008932,0.000932499778098209,0.013875455234062301,8e-05,1.2808034782608695
4315.0,146.932835205841,0.000983348254116969,0.014632803090796002,8e-05,1.2697620689655171
4316.0,146.91739058819198,0.0010378646236045902,0.015444617648985201,8e-05,1.2589094017094016
4317.0,146.901073523814,0.0010964604656159501,0.0163170643778682,8e-05,1.2482406779661015
4318.0,146.88381946151,0.0011594031385636899,0.0172540623040655,8e-05,1.2377512605042016
4319.0,146.865557417709,0.0012271195233739998,0.0182620438009993,8e-05,1.2274366666666665
4320.0,146.846215589635,0.00129965698712165,0.019341828074056,8e-05,1.217292561983471
4321.0,146.825714478724,0.0013775536939335,0.0205011109112069,8e-05,1.2073147540983606
4322.0,146.80396374088002,0.00146151588886913,0.021750737843815798,8e-05,1.1974991869918699
4323.0,146.78086738004,0.0015519131566693498,0.023096360840599097,8e-05,1.187841935483871
4324.0,146.756320669921,0.0016493514034662002,0.0245467101185513,8e-05,1.1783392
4325.0,146.730208610717,0.001754507836611,0.026112059204149603,8e-05,1.1689873015873016
4326.0,146.702409203456,0.0018678901851140895,0.0277994072612737,8e-05,1.1597826771653543
4327.0,146.672786536659,0.0019904437438481,0.029622666796263304,8e-05,1.150721875
4328.0,146.641196704316,0.00212267446750605,0.031589832343692295,8e-05,1.141801550387597
4329.0,146.60748058318802,0.00226563149920168,0.0337161211274161,8e-05,1.1330184615384615
4330.0,146.571473454738,0.0024196866784573197,0.03600712844997799,8e-05,1.1243694656488548
4331.0,146.53299165092199,0.0025860927959618397,0.0384818038160565,8e-05,1.1158515151515151
4332.0,146.491837630331,0.0027658205705204,0.0411540205913719,8e-05,1.1074616541353381
4333.0,146.447795840971,0.0029601132587177103,0.044041789360256794,8e-05,1.0991970149253731
4334.0,146.400637982456,0.00316982750544527,0.0471578585144581,8e-05,1.0910548148148147
4335.0,146.350115809596,0.00339632931316613,0.0505221728603121,8e-05,1.0830323529411763
4336.0,146.295960980111,0.0036409831841784,0.0541548294845823,8e-05,1.07512700729927
4337.0,146.237887090194,0.0039050381899835293,0.0580738899172732,8e-05,1.0673362318840578
4338.0,146.175586988129,0.0041898715008945,0.062300102064453494,8e-05,1.0596575539568345
4339.0,146.108739575894,0.00449646214818089,0.0668474122358637,8e-05,1.0520885714285713
4340.0,146.03699239606698,0.00482695346170535,0.0717471798271181,8e-05,1.0446269503546097
4341.0,145.95995947755802,0.00518368437465532,0.0770329185084874,8e-05,1.0372704225352112
4342.0,145.87722731359798,0.005568456144708869,0.082732163959546,8e-05,1.030016783216783
4343.0,145.788353809106,0.005983295515212401,0.0888735044925735,8e-05,1.0228638888888888
4344.0,145.692871817092,0.006429978989364311,0.09548199201346359,8e-05,1.0158096551724136
4345.0,145.59029112243002,0.006910058710167439,0.10258069466240499,8e-05,1.0088520547945206
4346.0,145.4800815558,0.00742624576768821,0.11020956663050599,8e-05,1.0019891156462584
4347.0,145.361684118999,0.007980772410803319,0.11839743680036699,8e-05,0.9952189189189188
4348.0,145.234514066612,0.00857541979170533,0.127170052387331,8e-05,0.9885395973154362
4349.0,145.09792456501202,0.00921440058036297,0.136589501599724,8e-05,0.9819493333333332
4350.0,144.951248448663,0.00989916711315713,0.14667611634923,8e-05,0.9754463576158939
4351.0,144.793782197404,0.010632352312546998,0.15746625125888,8e-05,0.9690289473684209
4352.0,144.624788237195,0.0114165682122203,0.16899396020878302,8e-05,0.9626954248366012
4353.0,144.443513553001,0.012253015897058997,0.181274684193689,8e-05,0.9564441558441558
4354.0,144.24912730153,0.013147051353902501,0.194386251471468,8e-05,0.9502735483870967
4355.0,144.040763179318,0.0141013869467809,0.208364122211928,8e-05,0.9441820512820512
4356.0,143.817501040442,0.015119800773745399,0.22326213887633803,8e-05,0.938168152866242
4357.0,143.57836973573902,0.0162062647652377,0.239131304702855,8e-05,0.9322303797468353
4358.0,143.322353610682,0.0173640865638479,0.25601612505707505,8e-05,0.9263672955974842
4359.0,143.04843281434398,0.0185938058028955,0.27392079633807603,8e-05,0.9205774999999999
4360.0,142.755514844389,0.0199012292225089,0.292917969954588,8e-05,0.9148596273291925
4361.0,142.442456802826,0.021289760088324502,0.313058041563269,8e-05,0.9092123456790122
4362.0,142.10807665615,0.0227626779794619,0.33438014667551197,8e-05,0.9036343558282208
4363.0,141.751157646465,0.024323107451322202,0.35691900968565704,8e-05,0.8981243902439023
4364.0,141.370454991438,0.0259735322759718,0.380702655026777,8e-05,0.892681212121212
4365.0,140.964656276679,0.027719922653006802,0.405798714759128,8e-05,0.8873036144578312
4366.0,140.53238564947202,0.0295667847838358,0.432270627206915,8e-05,0.8819904191616765
4367.0,140.072241932918,0.031516873699912004,0.460143716553954,8e-05,0.8767404761904761
4368.0,139.582780751262,0.0335744351715233,0.48946118165549296,8e-05,0.8715526627218934
4369.0,139.062570853665,0.0357390747332982,0.520209897597935,8e-05,0.866425882352941
4370.0,138.510126291941,0.0380167594037502,0.55244456172352,8e-05,0.8613590643274853
4371.0,137.923965699223,0.0404078283598947,0.5861605927184661,8e-05,0.8563511627906976
4372.0,137.302568312317,0.042916786463312304,0.621397386905479,8e-05,0.8514011560693641
4373.0,136.644433641849,0.045543450575500195,0.658134670467806,8e-05,0.8465080459770115
